"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2_2 - extra_val_metric_0","random_no2_2 - extra_val_metric_0__MIN","random_no2_2 - extra_val_metric_0__MAX","random_no2_2 - mean_absolute_percentage_error","random_no2_2 - mean_absolute_percentage_error__MIN","random_no2_2 - mean_absolute_percentage_error__MAX"
"4315","","","","33.774662017822266","33.774662017822266","33.774662017822266","","","","26.582738876342773","26.582738876342773","26.582738876342773","","","","19.641887664794922","19.641887664794922","19.641887664794922"
"4318","24.115314483642578","24.115314483642578","24.115314483642578","","","","25.893896102905273","25.893896102905273","25.893896102905273","","","","36.2316780090332","36.2316780090332","36.2316780090332","","",""
"4320","","","","34.455867767333984","34.455867767333984","34.455867767333984","","","","26.953105926513672","26.953105926513672","26.953105926513672","","","","19.63496208190918","19.63496208190918","19.63496208190918"
"4323","24.167009353637695","24.167009353637695","24.167009353637695","","","","25.370939254760742","25.370939254760742","25.370939254760742","","","","37.172332763671875","37.172332763671875","37.172332763671875","","",""
"4325","","","","33.68327713012695","33.68327713012695","33.68327713012695","","","","26.953750610351562","26.953750610351562","26.953750610351562","","","","19.841096878051758","19.841096878051758","19.841096878051758"
"4328","24.26626205444336","24.26626205444336","24.26626205444336","","","","26.323837280273438","26.323837280273438","26.323837280273438","","","","35.1572380065918","35.1572380065918","35.1572380065918","","",""
"4330","","","","33.994083404541016","33.994083404541016","33.994083404541016","","","","26.97319221496582","26.97319221496582","26.97319221496582","","","","19.609458923339844","19.609458923339844","19.609458923339844"
"4333","24.30762481689453","24.30762481689453","24.30762481689453","","","","25.97707748413086","25.97707748413086","25.97707748413086","","","","34.82777786254883","34.82777786254883","34.82777786254883","","",""
"4335","","","","34.07415008544922","34.07415008544922","34.07415008544922","","","","27.056211471557617","27.056211471557617","27.056211471557617","","","","19.911291122436523","19.911291122436523","19.911291122436523"
"4338","24.400854110717773","24.400854110717773","24.400854110717773","","","","24.695951461791992","24.695951461791992","24.695951461791992","","","","37.35904312133789","37.35904312133789","37.35904312133789","","",""
"4340","","","","33.86628341674805","33.86628341674805","33.86628341674805","","","","27.154176712036133","27.154176712036133","27.154176712036133","","","","19.726200103759766","19.726200103759766","19.726200103759766"
"4343","24.235759735107422","24.235759735107422","24.235759735107422","","","","26.6330509185791","26.6330509185791","26.6330509185791","","","","36.64722442626953","36.64722442626953","36.64722442626953","","",""
"4345","","","","33.610206604003906","33.610206604003906","33.610206604003906","","","","26.51788330078125","26.51788330078125","26.51788330078125","","","","19.74053382873535","19.74053382873535","19.74053382873535"
"4348","24.683523178100586","24.683523178100586","24.683523178100586","","","","25.431310653686523","25.431310653686523","25.431310653686523","","","","37.34607696533203","37.34607696533203","37.34607696533203","","",""
"4350","","","","34.15787887573242","34.15787887573242","34.15787887573242","","","","26.858449935913086","26.858449935913086","26.858449935913086","","","","19.723844528198242","19.723844528198242","19.723844528198242"
"4353","24.49994659423828","24.49994659423828","24.49994659423828","","","","25.850778579711914","25.850778579711914","25.850778579711914","","","","34.93014144897461","34.93014144897461","34.93014144897461","","",""
"4355","","","","33.698246002197266","33.698246002197266","33.698246002197266","","","","27.166303634643555","27.166303634643555","27.166303634643555","","","","19.91820526123047","19.91820526123047","19.91820526123047"
"4358","23.803504943847656","23.803504943847656","23.803504943847656","","","","25.51394271850586","25.51394271850586","25.51394271850586","","","","33.69770812988281","33.69770812988281","33.69770812988281","","",""
"4360","","","","33.4688606262207","33.4688606262207","33.4688606262207","","","","27.10441017150879","27.10441017150879","27.10441017150879","","","","19.70139503479004","19.70139503479004","19.70139503479004"
"4363","23.991579055786133","23.991579055786133","23.991579055786133","","","","25.66191864013672","25.66191864013672","25.66191864013672","","","","36.804447174072266","36.804447174072266","36.804447174072266","","",""
"4365","","","","33.79973602294922","33.79973602294922","33.79973602294922","","","","26.987855911254883","26.987855911254883","26.987855911254883","","","","19.671720504760742","19.671720504760742","19.671720504760742"
"4368","24.078975677490234","24.078975677490234","24.078975677490234","","","","26.495798110961914","26.495798110961914","26.495798110961914","","","","35.76095199584961","35.76095199584961","35.76095199584961","","",""
"4370","","","","33.99638366699219","33.99638366699219","33.99638366699219","","","","27.398988723754883","27.398988723754883","27.398988723754883","","","","19.875301361083984","19.875301361083984","19.875301361083984"
"4373","23.87761688232422","23.87761688232422","23.87761688232422","","","","26.429615020751953","26.429615020751953","26.429615020751953","","","","37.15595245361328","37.15595245361328","37.15595245361328","","",""
"4375","","","","34.55120849609375","34.55120849609375","34.55120849609375","","","","26.905780792236328","26.905780792236328","26.905780792236328","","","","19.71799087524414","19.71799087524414","19.71799087524414"
"4378","23.901952743530273","23.901952743530273","23.901952743530273","","","","27.167356491088867","27.167356491088867","27.167356491088867","","","","35.29414367675781","35.29414367675781","35.29414367675781","","",""
"4380","","","","34.21297836303711","34.21297836303711","34.21297836303711","","","","27.24574851989746","27.24574851989746","27.24574851989746","","","","19.775938034057617","19.775938034057617","19.775938034057617"
"4383","24.60944938659668","24.60944938659668","24.60944938659668","","","","26.192285537719727","26.192285537719727","26.192285537719727","","","","35.03041458129883","35.03041458129883","35.03041458129883","","",""
"4385","","","","33.555362701416016","33.555362701416016","33.555362701416016","","","","27.006587982177734","27.006587982177734","27.006587982177734","","","","19.744979858398438","19.744979858398438","19.744979858398438"
"4388","24.026086807250977","24.026086807250977","24.026086807250977","","","","25.395767211914062","25.395767211914062","25.395767211914062","","","","35.60139846801758","35.60139846801758","35.60139846801758","","",""
"4390","","","","33.70356369018555","33.70356369018555","33.70356369018555","","","","27.21600914001465","27.21600914001465","27.21600914001465","","","","19.69243812561035","19.69243812561035","19.69243812561035"
"4393","24.107919692993164","24.107919692993164","24.107919692993164","","","","25.835060119628906","25.835060119628906","25.835060119628906","","","","35.139469146728516","35.139469146728516","35.139469146728516","","",""
"4395","","","","33.79249954223633","33.79249954223633","33.79249954223633","","","","27.231977462768555","27.231977462768555","27.231977462768555","","","","19.670412063598633","19.670412063598633","19.670412063598633"
"4398","24.03255844116211","24.03255844116211","24.03255844116211","","","","25.275545120239258","25.275545120239258","25.275545120239258","","","","33.43559265136719","33.43559265136719","33.43559265136719","","",""
"4400","","","","33.92430114746094","33.92430114746094","33.92430114746094","","","","27.07305335998535","27.07305335998535","27.07305335998535","","","","19.75811767578125","19.75811767578125","19.75811767578125"
"4403","24.357961654663086","24.357961654663086","24.357961654663086","","","","25.416494369506836","25.416494369506836","25.416494369506836","","","","36.75216293334961","36.75216293334961","36.75216293334961","","",""
"4405","","","","33.449989318847656","33.449989318847656","33.449989318847656","","","","27.501001358032227","27.501001358032227","27.501001358032227","","","","19.6864070892334","19.6864070892334","19.6864070892334"
"4408","24.374412536621094","24.374412536621094","24.374412536621094","","","","25.572269439697266","25.572269439697266","25.572269439697266","","","","37.43063735961914","37.43063735961914","37.43063735961914","","",""
"4410","","","","34.27819061279297","34.27819061279297","34.27819061279297","","","","27.45437240600586","27.45437240600586","27.45437240600586","","","","20.070085525512695","20.070085525512695","20.070085525512695"
"4413","24.063983917236328","24.063983917236328","24.063983917236328","","","","26.059410095214844","26.059410095214844","26.059410095214844","","","","37.8796272277832","37.8796272277832","37.8796272277832","","",""
"4415","","","","34.297576904296875","34.297576904296875","34.297576904296875","","","","26.934249877929688","26.934249877929688","26.934249877929688","","","","19.60076141357422","19.60076141357422","19.60076141357422"
"4418","24.143962860107422","24.143962860107422","24.143962860107422","","","","26.20458984375","26.20458984375","26.20458984375","","","","35.36598205566406","35.36598205566406","35.36598205566406","","",""
"4420","","","","34.039894104003906","34.039894104003906","34.039894104003906","","","","26.860206604003906","26.860206604003906","26.860206604003906","","","","19.48854637145996","19.48854637145996","19.48854637145996"
"4423","24.11203956604004","24.11203956604004","24.11203956604004","","","","25.610923767089844","25.610923767089844","25.610923767089844","","","","36.98072814941406","36.98072814941406","36.98072814941406","","",""
"4425","","","","33.81412887573242","33.81412887573242","33.81412887573242","","","","26.875415802001953","26.875415802001953","26.875415802001953","","","","19.953462600708008","19.953462600708008","19.953462600708008"
"4428","24.390052795410156","24.390052795410156","24.390052795410156","","","","25.781875610351562","25.781875610351562","25.781875610351562","","","","34.92835235595703","34.92835235595703","34.92835235595703","","",""
"4430","","","","33.6055793762207","33.6055793762207","33.6055793762207","","","","26.691543579101562","26.691543579101562","26.691543579101562","","","","19.553926467895508","19.553926467895508","19.553926467895508"
"4433","24.152851104736328","24.152851104736328","24.152851104736328","","","","26.306564331054688","26.306564331054688","26.306564331054688","","","","36.265380859375","36.265380859375","36.265380859375","","",""
"4435","","","","34.1549072265625","34.1549072265625","34.1549072265625","","","","27.007795333862305","27.007795333862305","27.007795333862305","","","","19.856069564819336","19.856069564819336","19.856069564819336"
"4438","23.89558982849121","23.89558982849121","23.89558982849121","","","","26.55976104736328","26.55976104736328","26.55976104736328","","","","36.884761810302734","36.884761810302734","36.884761810302734","","",""
"4440","","","","34.13185119628906","34.13185119628906","34.13185119628906","","","","27.21145248413086","27.21145248413086","27.21145248413086","","","","19.6149959564209","19.6149959564209","19.6149959564209"
"4443","24.242469787597656","24.242469787597656","24.242469787597656","","","","26.23921775817871","26.23921775817871","26.23921775817871","","","","37.4809684753418","37.4809684753418","37.4809684753418","","",""
"4445","","","","34.058563232421875","34.058563232421875","34.058563232421875","","","","26.583288192749023","26.583288192749023","26.583288192749023","","","","19.95913314819336","19.95913314819336","19.95913314819336"
"4448","24.7003231048584","24.7003231048584","24.7003231048584","","","","26.669618606567383","26.669618606567383","26.669618606567383","","","","34.94816589355469","34.94816589355469","34.94816589355469","","",""
"4450","","","","33.763919830322266","33.763919830322266","33.763919830322266","","","","26.905681610107422","26.905681610107422","26.905681610107422","","","","19.770830154418945","19.770830154418945","19.770830154418945"
"4453","24.133350372314453","24.133350372314453","24.133350372314453","","","","25.600996017456055","25.600996017456055","25.600996017456055","","","","35.45124053955078","35.45124053955078","35.45124053955078","","",""
"4455","","","","33.60513687133789","33.60513687133789","33.60513687133789","","","","27.156816482543945","27.156816482543945","27.156816482543945","","","","19.798559188842773","19.798559188842773","19.798559188842773"
"4458","24.279537200927734","24.279537200927734","24.279537200927734","","","","26.048927307128906","26.048927307128906","26.048927307128906","","","","34.21141815185547","34.21141815185547","34.21141815185547","","",""
"4460","","","","34.13787078857422","34.13787078857422","34.13787078857422","","","","27.10334587097168","27.10334587097168","27.10334587097168","","","","19.692886352539062","19.692886352539062","19.692886352539062"
"4463","24.57742691040039","24.57742691040039","24.57742691040039","","","","24.889198303222656","24.889198303222656","24.889198303222656","","","","36.20606231689453","36.20606231689453","36.20606231689453","","",""
"4465","","","","33.79667663574219","33.79667663574219","33.79667663574219","","","","26.700267791748047","26.700267791748047","26.700267791748047","","","","19.680089950561523","19.680089950561523","19.680089950561523"
"4468","24.21813201904297","24.21813201904297","24.21813201904297","","","","25.80859375","25.80859375","25.80859375","","","","36.04789352416992","36.04789352416992","36.04789352416992","","",""
"4470","","","","34.17256164550781","34.17256164550781","34.17256164550781","","","","27.255447387695312","27.255447387695312","27.255447387695312","","","","19.69993782043457","19.69993782043457","19.69993782043457"
"4473","24.225997924804688","24.225997924804688","24.225997924804688","","","","25.517879486083984","25.517879486083984","25.517879486083984","","","","34.90264129638672","34.90264129638672","34.90264129638672","","",""
"4475","","","","33.35981369018555","33.35981369018555","33.35981369018555","","","","27.2342586517334","27.2342586517334","27.2342586517334","","","","19.633392333984375","19.633392333984375","19.633392333984375"
"4478","24.996660232543945","24.996660232543945","24.996660232543945","","","","25.776113510131836","25.776113510131836","25.776113510131836","","","","36.105403900146484","36.105403900146484","36.105403900146484","","",""
"4480","","","","33.79376983642578","33.79376983642578","33.79376983642578","","","","27.07082748413086","27.07082748413086","27.07082748413086","","","","19.65403175354004","19.65403175354004","19.65403175354004"
"4483","24.421472549438477","24.421472549438477","24.421472549438477","","","","26.689279556274414","26.689279556274414","26.689279556274414","","","","35.3087272644043","35.3087272644043","35.3087272644043","","",""
"4485","","","","34.220245361328125","34.220245361328125","34.220245361328125","","","","26.765121459960938","26.765121459960938","26.765121459960938","","","","19.714601516723633","19.714601516723633","19.714601516723633"
"4488","24.136037826538086","24.136037826538086","24.136037826538086","","","","27.021421432495117","27.021421432495117","27.021421432495117","","","","36.12876510620117","36.12876510620117","36.12876510620117","","",""
"4490","","","","33.78389358520508","33.78389358520508","33.78389358520508","","","","26.93346405029297","26.93346405029297","26.93346405029297","","","","19.53071403503418","19.53071403503418","19.53071403503418"
"4493","24.221248626708984","24.221248626708984","24.221248626708984","","","","25.286489486694336","25.286489486694336","25.286489486694336","","","","35.01447296142578","35.01447296142578","35.01447296142578","","",""
"4495","","","","33.8857307434082","33.8857307434082","33.8857307434082","","","","27.239456176757812","27.239456176757812","27.239456176757812","","","","19.6920166015625","19.6920166015625","19.6920166015625"
"4498","24.529592514038086","24.529592514038086","24.529592514038086","","","","26.131450653076172","26.131450653076172","26.131450653076172","","","","35.567813873291016","35.567813873291016","35.567813873291016","","",""
"4500","","","","33.754661560058594","33.754661560058594","33.754661560058594","","","","26.55057716369629","26.55057716369629","26.55057716369629","","","","19.674346923828125","19.674346923828125","19.674346923828125"
"4503","24.017366409301758","24.017366409301758","24.017366409301758","","","","24.986082077026367","24.986082077026367","24.986082077026367","","","","34.20140838623047","34.20140838623047","34.20140838623047","","",""
"4505","","","","33.804046630859375","33.804046630859375","33.804046630859375","","","","27.162927627563477","27.162927627563477","27.162927627563477","","","","19.892059326171875","19.892059326171875","19.892059326171875"
"4508","24.02047348022461","24.02047348022461","24.02047348022461","","","","25.80181884765625","25.80181884765625","25.80181884765625","","","","36.31078338623047","36.31078338623047","36.31078338623047","","",""
"4510","","","","33.78675079345703","33.78675079345703","33.78675079345703","","","","26.973796844482422","26.973796844482422","26.973796844482422","","","","19.6488037109375","19.6488037109375","19.6488037109375"
"4513","24.25182342529297","24.25182342529297","24.25182342529297","","","","25.608997344970703","25.608997344970703","25.608997344970703","","","","35.42758560180664","35.42758560180664","35.42758560180664","","",""
"4515","","","","33.927886962890625","33.927886962890625","33.927886962890625","","","","27.257394790649414","27.257394790649414","27.257394790649414","","","","19.817716598510742","19.817716598510742","19.817716598510742"
"4518","23.84431266784668","23.84431266784668","23.84431266784668","","","","25.96009063720703","25.96009063720703","25.96009063720703","","","","36.94484329223633","36.94484329223633","36.94484329223633","","",""
"4520","","","","33.05983352661133","33.05983352661133","33.05983352661133","","","","26.868648529052734","26.868648529052734","26.868648529052734","","","","19.70116424560547","19.70116424560547","19.70116424560547"
"4523","24.34969711303711","24.34969711303711","24.34969711303711","","","","25.79347801208496","25.79347801208496","25.79347801208496","","","","35.781089782714844","35.781089782714844","35.781089782714844","","",""
"4525","","","","33.890533447265625","33.890533447265625","33.890533447265625","","","","27.104551315307617","27.104551315307617","27.104551315307617","","","","19.690969467163086","19.690969467163086","19.690969467163086"
"4528","23.670555114746094","23.670555114746094","23.670555114746094","","","","25.053863525390625","25.053863525390625","25.053863525390625","","","","35.21971130371094","35.21971130371094","35.21971130371094","","",""
"4530","","","","33.97343826293945","33.97343826293945","33.97343826293945","","","","27.49903106689453","27.49903106689453","27.49903106689453","","","","19.736419677734375","19.736419677734375","19.736419677734375"
"4533","24.017045974731445","24.017045974731445","24.017045974731445","","","","25.72026252746582","25.72026252746582","25.72026252746582","","","","34.555328369140625","34.555328369140625","34.555328369140625","","",""
"4535","","","","33.87611770629883","33.87611770629883","33.87611770629883","","","","26.85938835144043","26.85938835144043","26.85938835144043","","","","19.498292922973633","19.498292922973633","19.498292922973633"
"4538","23.75769805908203","23.75769805908203","23.75769805908203","","","","26.577816009521484","26.577816009521484","26.577816009521484","","","","35.261470794677734","35.261470794677734","35.261470794677734","","",""
"4540","","","","33.3995246887207","33.3995246887207","33.3995246887207","","","","27.006317138671875","27.006317138671875","27.006317138671875","","","","19.634380340576172","19.634380340576172","19.634380340576172"
"4543","24.183000564575195","24.183000564575195","24.183000564575195","","","","25.803138732910156","25.803138732910156","25.803138732910156","","","","34.9539794921875","34.9539794921875","34.9539794921875","","",""
"4545","","","","34.34673309326172","34.34673309326172","34.34673309326172","","","","27.144990921020508","27.144990921020508","27.144990921020508","","","","19.661216735839844","19.661216735839844","19.661216735839844"
"4548","24.164377212524414","24.164377212524414","24.164377212524414","","","","25.12438201904297","25.12438201904297","25.12438201904297","","","","36.43925857543945","36.43925857543945","36.43925857543945","","",""
"4550","","","","33.7922248840332","33.7922248840332","33.7922248840332","","","","27.198625564575195","27.198625564575195","27.198625564575195","","","","19.80830955505371","19.80830955505371","19.80830955505371"
"4553","24.195802688598633","24.195802688598633","24.195802688598633","","","","25.04849624633789","25.04849624633789","25.04849624633789","","","","35.88863754272461","35.88863754272461","35.88863754272461","","",""
"4555","","","","33.45781707763672","33.45781707763672","33.45781707763672","","","","26.917749404907227","26.917749404907227","26.917749404907227","","","","19.63014030456543","19.63014030456543","19.63014030456543"
"4558","24.133949279785156","24.133949279785156","24.133949279785156","","","","26.492521286010742","26.492521286010742","26.492521286010742","","","","35.80589294433594","35.80589294433594","35.80589294433594","","",""
"4560","","","","33.923431396484375","33.923431396484375","33.923431396484375","","","","27.043302536010742","27.043302536010742","27.043302536010742","","","","19.545133590698242","19.545133590698242","19.545133590698242"
"4563","24.141204833984375","24.141204833984375","24.141204833984375","","","","25.963577270507812","25.963577270507812","25.963577270507812","","","","34.13844299316406","34.13844299316406","34.13844299316406","","",""
"4565","","","","34.11579895019531","34.11579895019531","34.11579895019531","","","","27.003969192504883","27.003969192504883","27.003969192504883","","","","19.779098510742188","19.779098510742188","19.779098510742188"
"4568","24.327373504638672","24.327373504638672","24.327373504638672","","","","26.37156105041504","26.37156105041504","26.37156105041504","","","","35.08047866821289","35.08047866821289","35.08047866821289","","",""
"4570","","","","33.550594329833984","33.550594329833984","33.550594329833984","","","","26.61029624938965","26.61029624938965","26.61029624938965","","","","19.521265029907227","19.521265029907227","19.521265029907227"
"4573","24.003591537475586","24.003591537475586","24.003591537475586","","","","25.912168502807617","25.912168502807617","25.912168502807617","","","","35.6390266418457","35.6390266418457","35.6390266418457","","",""
"4575","","","","33.91241455078125","33.91241455078125","33.91241455078125","","","","27.34562873840332","27.34562873840332","27.34562873840332","","","","19.52010726928711","19.52010726928711","19.52010726928711"
"4578","24.45475196838379","24.45475196838379","24.45475196838379","","","","26.071718215942383","26.071718215942383","26.071718215942383","","","","36.20481872558594","36.20481872558594","36.20481872558594","","",""
"4580","","","","33.860450744628906","33.860450744628906","33.860450744628906","","","","26.65022850036621","26.65022850036621","26.65022850036621","","","","19.816608428955078","19.816608428955078","19.816608428955078"
"4583","24.389772415161133","24.389772415161133","24.389772415161133","","","","26.60007095336914","26.60007095336914","26.60007095336914","","","","35.094947814941406","35.094947814941406","35.094947814941406","","",""
"4585","","","","34.40353012084961","34.40353012084961","34.40353012084961","","","","26.56791114807129","26.56791114807129","26.56791114807129","","","","19.69561767578125","19.69561767578125","19.69561767578125"
"4588","24.280620574951172","24.280620574951172","24.280620574951172","","","","25.419296264648438","25.419296264648438","25.419296264648438","","","","35.17013931274414","35.17013931274414","35.17013931274414","","",""
"4590","","","","33.82844924926758","33.82844924926758","33.82844924926758","","","","27.299888610839844","27.299888610839844","27.299888610839844","","","","19.687705993652344","19.687705993652344","19.687705993652344"
"4593","23.834897994995117","23.834897994995117","23.834897994995117","","","","25.243207931518555","25.243207931518555","25.243207931518555","","","","35.85891342163086","35.85891342163086","35.85891342163086","","",""
"4595","","","","33.61294937133789","33.61294937133789","33.61294937133789","","","","26.87917709350586","26.87917709350586","26.87917709350586","","","","19.44840431213379","19.44840431213379","19.44840431213379"
"4598","24.2840518951416","24.2840518951416","24.2840518951416","","","","25.592029571533203","25.592029571533203","25.592029571533203","","","","36.36481857299805","36.36481857299805","36.36481857299805","","",""
"4600","","","","33.5804328918457","33.5804328918457","33.5804328918457","","","","27.135290145874023","27.135290145874023","27.135290145874023","","","","19.521772384643555","19.521772384643555","19.521772384643555"
"4603","24.34153938293457","24.34153938293457","24.34153938293457","","","","26.188674926757812","26.188674926757812","26.188674926757812","","","","34.881874084472656","34.881874084472656","34.881874084472656","","",""
"4605","","","","34.510398864746094","34.510398864746094","34.510398864746094","","","","26.73672866821289","26.73672866821289","26.73672866821289","","","","19.76309585571289","19.76309585571289","19.76309585571289"
"4608","24.210622787475586","24.210622787475586","24.210622787475586","","","","26.925371170043945","26.925371170043945","26.925371170043945","","","","36.53980255126953","36.53980255126953","36.53980255126953","","",""
"4610","","","","33.4315299987793","33.4315299987793","33.4315299987793","","","","27.35669708251953","27.35669708251953","27.35669708251953","","","","19.694883346557617","19.694883346557617","19.694883346557617"
"4613","24.413463592529297","24.413463592529297","24.413463592529297","","","","25.729768753051758","25.729768753051758","25.729768753051758","","","","35.70332336425781","35.70332336425781","35.70332336425781","","",""
"4615","","","","33.32685852050781","33.32685852050781","33.32685852050781","","","","26.956056594848633","26.956056594848633","26.956056594848633","","","","19.689027786254883","19.689027786254883","19.689027786254883"
"4618","24.158376693725586","24.158376693725586","24.158376693725586","","","","26.084781646728516","26.084781646728516","26.084781646728516","","","","35.47653579711914","35.47653579711914","35.47653579711914","","",""
"4620","","","","33.648712158203125","33.648712158203125","33.648712158203125","","","","26.859983444213867","26.859983444213867","26.859983444213867","","","","19.41255760192871","19.41255760192871","19.41255760192871"
"4623","24.162084579467773","24.162084579467773","24.162084579467773","","","","25.213613510131836","25.213613510131836","25.213613510131836","","","","35.618438720703125","35.618438720703125","35.618438720703125","","",""
"4625","","","","33.845157623291016","33.845157623291016","33.845157623291016","","","","27.181713104248047","27.181713104248047","27.181713104248047","","","","19.7959041595459","19.7959041595459","19.7959041595459"
"4628","23.99925422668457","23.99925422668457","23.99925422668457","","","","26.17359161376953","26.17359161376953","26.17359161376953","","","","36.89561080932617","36.89561080932617","36.89561080932617","","",""
"4630","","","","34.260990142822266","34.260990142822266","34.260990142822266","","","","26.784114837646484","26.784114837646484","26.784114837646484","","","","19.382841110229492","19.382841110229492","19.382841110229492"
"4633","24.701400756835938","24.701400756835938","24.701400756835938","","","","25.635135650634766","25.635135650634766","25.635135650634766","","","","36.559391021728516","36.559391021728516","36.559391021728516","","",""
"4635","","","","33.97132110595703","33.97132110595703","33.97132110595703","","","","26.95680809020996","26.95680809020996","26.95680809020996","","","","19.677730560302734","19.677730560302734","19.677730560302734"
"4638","24.10401153564453","24.10401153564453","24.10401153564453","","","","25.19293975830078","25.19293975830078","25.19293975830078","","","","35.115482330322266","35.115482330322266","35.115482330322266","","",""
"4640","","","","34.192630767822266","34.192630767822266","34.192630767822266","","","","26.37957191467285","26.37957191467285","26.37957191467285","","","","19.499156951904297","19.499156951904297","19.499156951904297"
"4643","24.24604034423828","24.24604034423828","24.24604034423828","","","","25.176542282104492","25.176542282104492","25.176542282104492","","","","36.213069915771484","36.213069915771484","36.213069915771484","","",""
"4645","","","","33.163631439208984","33.163631439208984","33.163631439208984","","","","26.891338348388672","26.891338348388672","26.891338348388672","","","","19.802974700927734","19.802974700927734","19.802974700927734"
"4648","24.204843521118164","24.204843521118164","24.204843521118164","","","","25.887168884277344","25.887168884277344","25.887168884277344","","","","37.625545501708984","37.625545501708984","37.625545501708984","","",""
"4650","","","","33.45534133911133","33.45534133911133","33.45534133911133","","","","27.046306610107422","27.046306610107422","27.046306610107422","","","","19.498443603515625","19.498443603515625","19.498443603515625"
"4653","24.15264320373535","24.15264320373535","24.15264320373535","","","","26.49325180053711","26.49325180053711","26.49325180053711","","","","35.017913818359375","35.017913818359375","35.017913818359375","","",""
"4655","","","","34.26233673095703","34.26233673095703","34.26233673095703","","","","26.732912063598633","26.732912063598633","26.732912063598633","","","","19.715290069580078","19.715290069580078","19.715290069580078"
"4658","24.430763244628906","24.430763244628906","24.430763244628906","","","","27.009748458862305","27.009748458862305","27.009748458862305","","","","35.54502868652344","35.54502868652344","35.54502868652344","","",""
"4660","","","","33.65965270996094","33.65965270996094","33.65965270996094","","","","26.825817108154297","26.825817108154297","26.825817108154297","","","","19.778942108154297","19.778942108154297","19.778942108154297"
"4663","24.304370880126953","24.304370880126953","24.304370880126953","","","","25.906280517578125","25.906280517578125","25.906280517578125","","","","37.098777770996094","37.098777770996094","37.098777770996094","","",""
"4665","","","","33.94414138793945","33.94414138793945","33.94414138793945","","","","26.485074996948242","26.485074996948242","26.485074996948242","","","","19.451030731201172","19.451030731201172","19.451030731201172"
"4668","24.364601135253906","24.364601135253906","24.364601135253906","","","","25.710498809814453","25.710498809814453","25.710498809814453","","","","36.16350173950195","36.16350173950195","36.16350173950195","","",""
"4670","","","","33.337425231933594","33.337425231933594","33.337425231933594","","","","27.028112411499023","27.028112411499023","27.028112411499023","","","","19.55171012878418","19.55171012878418","19.55171012878418"
"4673","23.820886611938477","23.820886611938477","23.820886611938477","","","","26.46834945678711","26.46834945678711","26.46834945678711","","","","36.29997253417969","36.29997253417969","36.29997253417969","","",""
"4675","","","","33.620540618896484","33.620540618896484","33.620540618896484","","","","27.009557723999023","27.009557723999023","27.009557723999023","","","","19.685598373413086","19.685598373413086","19.685598373413086"
"4678","24.021469116210938","24.021469116210938","24.021469116210938","","","","26.10454559326172","26.10454559326172","26.10454559326172","","","","37.17510223388672","37.17510223388672","37.17510223388672","","",""
"4680","","","","33.71409225463867","33.71409225463867","33.71409225463867","","","","27.130647659301758","27.130647659301758","27.130647659301758","","","","19.681293487548828","19.681293487548828","19.681293487548828"
"4683","24.0404109954834","24.0404109954834","24.0404109954834","","","","26.59918975830078","26.59918975830078","26.59918975830078","","","","34.55339050292969","34.55339050292969","34.55339050292969","","",""
"4685","","","","33.871910095214844","33.871910095214844","33.871910095214844","","","","27.10609245300293","27.10609245300293","27.10609245300293","","","","19.62959861755371","19.62959861755371","19.62959861755371"
"4688","24.006093978881836","24.006093978881836","24.006093978881836","","","","26.556819915771484","26.556819915771484","26.556819915771484","","","","37.91419982910156","37.91419982910156","37.91419982910156","","",""
"4690","","","","33.69800567626953","33.69800567626953","33.69800567626953","","","","27.13289451599121","27.13289451599121","27.13289451599121","","","","19.64822006225586","19.64822006225586","19.64822006225586"
"4693","23.714330673217773","23.714330673217773","23.714330673217773","","","","26.57863998413086","26.57863998413086","26.57863998413086","","","","36.05162811279297","36.05162811279297","36.05162811279297","","",""
"4695","","","","34.383724212646484","34.383724212646484","34.383724212646484","","","","26.35466194152832","26.35466194152832","26.35466194152832","","","","19.69024658203125","19.69024658203125","19.69024658203125"
"4698","24.012245178222656","24.012245178222656","24.012245178222656","","","","25.866079330444336","25.866079330444336","25.866079330444336","","","","36.04743957519531","36.04743957519531","36.04743957519531","","",""
"4700","","","","33.630496978759766","33.630496978759766","33.630496978759766","","","","26.87758445739746","26.87758445739746","26.87758445739746","","","","19.51642608642578","19.51642608642578","19.51642608642578"
"4703","24.20928955078125","24.20928955078125","24.20928955078125","","","","26.608360290527344","26.608360290527344","26.608360290527344","","","","35.6523323059082","35.6523323059082","35.6523323059082","","",""
"4705","","","","33.88821792602539","33.88821792602539","33.88821792602539","","","","27.175968170166016","27.175968170166016","27.175968170166016","","","","19.772615432739258","19.772615432739258","19.772615432739258"
"4708","24.10961151123047","24.10961151123047","24.10961151123047","","","","24.805904388427734","24.805904388427734","24.805904388427734","","","","35.25391387939453","35.25391387939453","35.25391387939453","","",""
