"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - mean_absolute_percentage_error","random_no2 - mean_absolute_percentage_error__MIN","random_no2 - mean_absolute_percentage_error__MAX"
"4198","23.991758346557617","23.991758346557617","23.991758346557617","","","","34.641571044921875","34.641571044921875","34.641571044921875","","","","36.46506881713867","36.46506881713867","36.46506881713867","","",""
"4200","","","","34.03646469116211","34.03646469116211","34.03646469116211","","","","23.030183792114258","23.030183792114258","23.030183792114258","","","","19.599788665771484","19.599788665771484","19.599788665771484"
"4203","24.211673736572266","24.211673736572266","24.211673736572266","","","","33.28357696533203","33.28357696533203","33.28357696533203","","","","36.99199295043945","36.99199295043945","36.99199295043945","","",""
"4205","","","","33.90148162841797","33.90148162841797","33.90148162841797","","","","22.81276512145996","22.81276512145996","22.81276512145996","","","","19.729753494262695","19.729753494262695","19.729753494262695"
"4208","24.31066131591797","24.31066131591797","24.31066131591797","","","","33.92143249511719","33.92143249511719","33.92143249511719","","","","36.46136474609375","36.46136474609375","36.46136474609375","","",""
"4210","","","","33.770355224609375","33.770355224609375","33.770355224609375","","","","23.038650512695312","23.038650512695312","23.038650512695312","","","","19.717002868652344","19.717002868652344","19.717002868652344"
"4213","24.00117301940918","24.00117301940918","24.00117301940918","","","","33.097389221191406","33.097389221191406","33.097389221191406","","","","36.27797317504883","36.27797317504883","36.27797317504883","","",""
"4215","","","","33.98439025878906","33.98439025878906","33.98439025878906","","","","22.957164764404297","22.957164764404297","22.957164764404297","","","","19.630313873291016","19.630313873291016","19.630313873291016"
"4218","24.082000732421875","24.082000732421875","24.082000732421875","","","","33.56558609008789","33.56558609008789","33.56558609008789","","","","36.38297653198242","36.38297653198242","36.38297653198242","","",""
"4220","","","","34.07777786254883","34.07777786254883","34.07777786254883","","","","22.987804412841797","22.987804412841797","22.987804412841797","","","","19.774425506591797","19.774425506591797","19.774425506591797"
"4223","24.091575622558594","24.091575622558594","24.091575622558594","","","","32.365169525146484","32.365169525146484","32.365169525146484","","","","35.67997741699219","35.67997741699219","35.67997741699219","","",""
"4225","","","","33.583160400390625","33.583160400390625","33.583160400390625","","","","22.93183708190918","22.93183708190918","22.93183708190918","","","","19.858840942382812","19.858840942382812","19.858840942382812"
"4228","23.759267807006836","23.759267807006836","23.759267807006836","","","","35.35002899169922","35.35002899169922","35.35002899169922","","","","36.35914993286133","36.35914993286133","36.35914993286133","","",""
"4230","","","","33.85188674926758","33.85188674926758","33.85188674926758","","","","23.049684524536133","23.049684524536133","23.049684524536133","","","","19.89183235168457","19.89183235168457","19.89183235168457"
"4233","24.14032554626465","24.14032554626465","24.14032554626465","","","","33.24317169189453","33.24317169189453","33.24317169189453","","","","37.04220962524414","37.04220962524414","37.04220962524414","","",""
"4235","","","","33.911598205566406","33.911598205566406","33.911598205566406","","","","22.886892318725586","22.886892318725586","22.886892318725586","","","","19.795297622680664","19.795297622680664","19.795297622680664"
"4238","23.967931747436523","23.967931747436523","23.967931747436523","","","","34.115028381347656","34.115028381347656","34.115028381347656","","","","35.64344787597656","35.64344787597656","35.64344787597656","","",""
"4240","","","","33.972816467285156","33.972816467285156","33.972816467285156","","","","22.828044891357422","22.828044891357422","22.828044891357422","","","","19.76424789428711","19.76424789428711","19.76424789428711"
"4243","23.929048538208008","23.929048538208008","23.929048538208008","","","","34.101497650146484","34.101497650146484","34.101497650146484","","","","35.43988037109375","35.43988037109375","35.43988037109375","","",""
"4245","","","","34.035118103027344","34.035118103027344","34.035118103027344","","","","22.78419303894043","22.78419303894043","22.78419303894043","","","","19.865690231323242","19.865690231323242","19.865690231323242"
"4248","23.919357299804688","23.919357299804688","23.919357299804688","","","","33.779075622558594","33.779075622558594","33.779075622558594","","","","35.49687576293945","35.49687576293945","35.49687576293945","","",""
"4250","","","","34.09519958496094","34.09519958496094","34.09519958496094","","","","22.789003372192383","22.789003372192383","22.789003372192383","","","","19.7080135345459","19.7080135345459","19.7080135345459"
"4253","24.052019119262695","24.052019119262695","24.052019119262695","","","","33.428321838378906","33.428321838378906","33.428321838378906","","","","35.48222351074219","35.48222351074219","35.48222351074219","","",""
"4255","","","","33.416831970214844","33.416831970214844","33.416831970214844","","","","22.874805450439453","22.874805450439453","22.874805450439453","","","","19.805986404418945","19.805986404418945","19.805986404418945"
"4258","24.220081329345703","24.220081329345703","24.220081329345703","","","","33.197410583496094","33.197410583496094","33.197410583496094","","","","36.6559944152832","36.6559944152832","36.6559944152832","","",""
"4260","","","","33.358497619628906","33.358497619628906","33.358497619628906","","","","22.98600196838379","22.98600196838379","22.98600196838379","","","","19.74711799621582","19.74711799621582","19.74711799621582"
"4263","24.62079620361328","24.62079620361328","24.62079620361328","","","","34.32209014892578","34.32209014892578","34.32209014892578","","","","38.173744201660156","38.173744201660156","38.173744201660156","","",""
"4265","","","","34.16326141357422","34.16326141357422","34.16326141357422","","","","23.00629234313965","23.00629234313965","23.00629234313965","","","","19.723613739013672","19.723613739013672","19.723613739013672"
"4268","24.116947174072266","24.116947174072266","24.116947174072266","","","","33.097110748291016","33.097110748291016","33.097110748291016","","","","36.77539825439453","36.77539825439453","36.77539825439453","","",""
"4270","","","","34.11624526977539","34.11624526977539","34.11624526977539","","","","23.055376052856445","23.055376052856445","23.055376052856445","","","","19.79098892211914","19.79098892211914","19.79098892211914"
"4273","24.14838981628418","24.14838981628418","24.14838981628418","","","","32.99654006958008","32.99654006958008","32.99654006958008","","","","38.056129455566406","38.056129455566406","38.056129455566406","","",""
"4275","","","","34.113983154296875","34.113983154296875","34.113983154296875","","","","22.792261123657227","22.792261123657227","22.792261123657227","","","","19.71471405029297","19.71471405029297","19.71471405029297"
"4278","24.12108612060547","24.12108612060547","24.12108612060547","","","","33.80442428588867","33.80442428588867","33.80442428588867","","","","35.66260528564453","35.66260528564453","35.66260528564453","","",""
"4280","","","","33.84100341796875","33.84100341796875","33.84100341796875","","","","22.955717086791992","22.955717086791992","22.955717086791992","","","","19.86054229736328","19.86054229736328","19.86054229736328"
"4283","23.935686111450195","23.935686111450195","23.935686111450195","","","","34.03065490722656","34.03065490722656","34.03065490722656","","","","36.07369613647461","36.07369613647461","36.07369613647461","","",""
"4285","","","","33.922611236572266","33.922611236572266","33.922611236572266","","","","22.82353973388672","22.82353973388672","22.82353973388672","","","","19.95294952392578","19.95294952392578","19.95294952392578"
"4288","24.44489288330078","24.44489288330078","24.44489288330078","","","","34.39767837524414","34.39767837524414","34.39767837524414","","","","35.77782440185547","35.77782440185547","35.77782440185547","","",""
"4290","","","","34.399803161621094","34.399803161621094","34.399803161621094","","","","23.09929084777832","23.09929084777832","23.09929084777832","","","","19.974458694458008","19.974458694458008","19.974458694458008"
"4293","24.121213912963867","24.121213912963867","24.121213912963867","","","","33.232486724853516","33.232486724853516","33.232486724853516","","","","34.471065521240234","34.471065521240234","34.471065521240234","","",""
"4295","","","","33.525272369384766","33.525272369384766","33.525272369384766","","","","22.78160285949707","22.78160285949707","22.78160285949707","","","","19.699302673339844","19.699302673339844","19.699302673339844"
"4298","24.1087703704834","24.1087703704834","24.1087703704834","","","","33.50761032104492","33.50761032104492","33.50761032104492","","","","35.870140075683594","35.870140075683594","35.870140075683594","","",""
"4300","","","","33.72214126586914","33.72214126586914","33.72214126586914","","","","23.105321884155273","23.105321884155273","23.105321884155273","","","","19.728151321411133","19.728151321411133","19.728151321411133"
"4303","23.941770553588867","23.941770553588867","23.941770553588867","","","","32.217018127441406","32.217018127441406","32.217018127441406","","","","35.50118637084961","35.50118637084961","35.50118637084961","","",""
"4305","","","","33.58922576904297","33.58922576904297","33.58922576904297","","","","22.729032516479492","22.729032516479492","22.729032516479492","","","","19.752685546875","19.752685546875","19.752685546875"
"4308","24.179065704345703","24.179065704345703","24.179065704345703","","","","30.94068717956543","30.94068717956543","30.94068717956543","","","","34.90909957885742","34.90909957885742","34.90909957885742","","",""
"4310","","","","34.077396392822266","34.077396392822266","34.077396392822266","","","","22.888917922973633","22.888917922973633","22.888917922973633","","","","19.721036911010742","19.721036911010742","19.721036911010742"
"4313","24.371089935302734","24.371089935302734","24.371089935302734","","","","32.75889587402344","32.75889587402344","32.75889587402344","","","","35.63662338256836","35.63662338256836","35.63662338256836","","",""
"4315","","","","33.774662017822266","33.774662017822266","33.774662017822266","","","","22.597566604614258","22.597566604614258","22.597566604614258","","","","19.641887664794922","19.641887664794922","19.641887664794922"
"4318","24.115314483642578","24.115314483642578","24.115314483642578","","","","31.65991973876953","31.65991973876953","31.65991973876953","","","","36.2316780090332","36.2316780090332","36.2316780090332","","",""
"4320","","","","34.455867767333984","34.455867767333984","34.455867767333984","","","","22.839054107666016","22.839054107666016","22.839054107666016","","","","19.63496208190918","19.63496208190918","19.63496208190918"
"4323","24.167009353637695","24.167009353637695","24.167009353637695","","","","33.96620178222656","33.96620178222656","33.96620178222656","","","","37.172332763671875","37.172332763671875","37.172332763671875","","",""
"4325","","","","33.68327713012695","33.68327713012695","33.68327713012695","","","","22.923458099365234","22.923458099365234","22.923458099365234","","","","19.841096878051758","19.841096878051758","19.841096878051758"
"4328","24.26626205444336","24.26626205444336","24.26626205444336","","","","32.1870231628418","32.1870231628418","32.1870231628418","","","","35.1572380065918","35.1572380065918","35.1572380065918","","",""
"4330","","","","33.994083404541016","33.994083404541016","33.994083404541016","","","","22.912403106689453","22.912403106689453","22.912403106689453","","","","19.609458923339844","19.609458923339844","19.609458923339844"
"4333","24.30762481689453","24.30762481689453","24.30762481689453","","","","32.27574157714844","32.27574157714844","32.27574157714844","","","","34.82777786254883","34.82777786254883","34.82777786254883","","",""
"4335","","","","34.07415008544922","34.07415008544922","34.07415008544922","","","","23.12864112854004","23.12864112854004","23.12864112854004","","","","19.911291122436523","19.911291122436523","19.911291122436523"
"4338","24.400854110717773","24.400854110717773","24.400854110717773","","","","33.582584381103516","33.582584381103516","33.582584381103516","","","","37.35904312133789","37.35904312133789","37.35904312133789","","",""
"4340","","","","33.86628341674805","33.86628341674805","33.86628341674805","","","","23.076261520385742","23.076261520385742","23.076261520385742","","","","19.726200103759766","19.726200103759766","19.726200103759766"
"4343","24.235759735107422","24.235759735107422","24.235759735107422","","","","32.59080505371094","32.59080505371094","32.59080505371094","","","","36.64722442626953","36.64722442626953","36.64722442626953","","",""
"4345","","","","33.610206604003906","33.610206604003906","33.610206604003906","","","","22.826601028442383","22.826601028442383","22.826601028442383","","","","19.74053382873535","19.74053382873535","19.74053382873535"
"4348","24.683523178100586","24.683523178100586","24.683523178100586","","","","34.2337760925293","34.2337760925293","34.2337760925293","","","","37.34607696533203","37.34607696533203","37.34607696533203","","",""
"4350","","","","34.15787887573242","34.15787887573242","34.15787887573242","","","","23.02821159362793","23.02821159362793","23.02821159362793","","","","19.723844528198242","19.723844528198242","19.723844528198242"
"4353","24.49994659423828","24.49994659423828","24.49994659423828","","","","33.51002502441406","33.51002502441406","33.51002502441406","","","","34.93014144897461","34.93014144897461","34.93014144897461","","",""
"4355","","","","33.698246002197266","33.698246002197266","33.698246002197266","","","","22.928604125976562","22.928604125976562","22.928604125976562","","","","19.91820526123047","19.91820526123047","19.91820526123047"
"4358","23.803504943847656","23.803504943847656","23.803504943847656","","","","33.894344329833984","33.894344329833984","33.894344329833984","","","","33.69770812988281","33.69770812988281","33.69770812988281","","",""
"4360","","","","33.4688606262207","33.4688606262207","33.4688606262207","","","","22.78223991394043","22.78223991394043","22.78223991394043","","","","19.70139503479004","19.70139503479004","19.70139503479004"
"4363","23.991579055786133","23.991579055786133","23.991579055786133","","","","33.24802017211914","33.24802017211914","33.24802017211914","","","","36.804447174072266","36.804447174072266","36.804447174072266","","",""
"4365","","","","33.79973602294922","33.79973602294922","33.79973602294922","","","","23.081819534301758","23.081819534301758","23.081819534301758","","","","19.671720504760742","19.671720504760742","19.671720504760742"
"4368","24.078975677490234","24.078975677490234","24.078975677490234","","","","33.25406265258789","33.25406265258789","33.25406265258789","","","","35.76095199584961","35.76095199584961","35.76095199584961","","",""
"4370","","","","33.99638366699219","33.99638366699219","33.99638366699219","","","","22.843814849853516","22.843814849853516","22.843814849853516","","","","19.875301361083984","19.875301361083984","19.875301361083984"
"4373","23.87761688232422","23.87761688232422","23.87761688232422","","","","32.26833724975586","32.26833724975586","32.26833724975586","","","","37.15595245361328","37.15595245361328","37.15595245361328","","",""
"4375","","","","34.55120849609375","34.55120849609375","34.55120849609375","","","","22.923954010009766","22.923954010009766","22.923954010009766","","","","19.71799087524414","19.71799087524414","19.71799087524414"
"4378","23.901952743530273","23.901952743530273","23.901952743530273","","","","31.620784759521484","31.620784759521484","31.620784759521484","","","","35.29414367675781","35.29414367675781","35.29414367675781","","",""
"4380","","","","34.21297836303711","34.21297836303711","34.21297836303711","","","","22.656579971313477","22.656579971313477","22.656579971313477","","","","19.775938034057617","19.775938034057617","19.775938034057617"
"4383","24.60944938659668","24.60944938659668","24.60944938659668","","","","33.73365783691406","33.73365783691406","33.73365783691406","","","","35.03041458129883","35.03041458129883","35.03041458129883","","",""
"4385","","","","33.555362701416016","33.555362701416016","33.555362701416016","","","","22.937780380249023","22.937780380249023","22.937780380249023","","","","19.744979858398438","19.744979858398438","19.744979858398438"
"4388","24.026086807250977","24.026086807250977","24.026086807250977","","","","32.06581115722656","32.06581115722656","32.06581115722656","","","","35.60139846801758","35.60139846801758","35.60139846801758","","",""
"4390","","","","33.70356369018555","33.70356369018555","33.70356369018555","","","","22.956932067871094","22.956932067871094","22.956932067871094","","","","19.69243812561035","19.69243812561035","19.69243812561035"
"4393","24.107919692993164","24.107919692993164","24.107919692993164","","","","33.65684509277344","33.65684509277344","33.65684509277344","","","","35.139469146728516","35.139469146728516","35.139469146728516","","",""
"4395","","","","33.79249954223633","33.79249954223633","33.79249954223633","","","","22.882837295532227","22.882837295532227","22.882837295532227","","","","19.670412063598633","19.670412063598633","19.670412063598633"
"4398","24.03255844116211","24.03255844116211","24.03255844116211","","","","34.13220977783203","34.13220977783203","34.13220977783203","","","","33.43559265136719","33.43559265136719","33.43559265136719","","",""
"4400","","","","33.92430114746094","33.92430114746094","33.92430114746094","","","","22.91385841369629","22.91385841369629","22.91385841369629","","","","19.75811767578125","19.75811767578125","19.75811767578125"
"4403","24.357961654663086","24.357961654663086","24.357961654663086","","","","32.36113357543945","32.36113357543945","32.36113357543945","","","","36.75216293334961","36.75216293334961","36.75216293334961","","",""
"4405","","","","33.449989318847656","33.449989318847656","33.449989318847656","","","","22.8051815032959","22.8051815032959","22.8051815032959","","","","19.6864070892334","19.6864070892334","19.6864070892334"
"4408","24.374412536621094","24.374412536621094","24.374412536621094","","","","33.212867736816406","33.212867736816406","33.212867736816406","","","","37.43063735961914","37.43063735961914","37.43063735961914","","",""
"4410","","","","34.27819061279297","34.27819061279297","34.27819061279297","","","","22.74808692932129","22.74808692932129","22.74808692932129","","","","20.070085525512695","20.070085525512695","20.070085525512695"
"4413","24.063983917236328","24.063983917236328","24.063983917236328","","","","34.01553726196289","34.01553726196289","34.01553726196289","","","","37.8796272277832","37.8796272277832","37.8796272277832","","",""
"4415","","","","34.297576904296875","34.297576904296875","34.297576904296875","","","","22.772518157958984","22.772518157958984","22.772518157958984","","","","19.60076141357422","19.60076141357422","19.60076141357422"
"4418","24.143962860107422","24.143962860107422","24.143962860107422","","","","33.576637268066406","33.576637268066406","33.576637268066406","","","","35.36598205566406","35.36598205566406","35.36598205566406","","",""
"4420","","","","34.039894104003906","34.039894104003906","34.039894104003906","","","","22.820560455322266","22.820560455322266","22.820560455322266","","","","19.48854637145996","19.48854637145996","19.48854637145996"
"4423","24.11203956604004","24.11203956604004","24.11203956604004","","","","32.50898742675781","32.50898742675781","32.50898742675781","","","","36.98072814941406","36.98072814941406","36.98072814941406","","",""
"4425","","","","33.81412887573242","33.81412887573242","33.81412887573242","","","","22.88290786743164","22.88290786743164","22.88290786743164","","","","19.953462600708008","19.953462600708008","19.953462600708008"
"4428","24.390052795410156","24.390052795410156","24.390052795410156","","","","32.77759552001953","32.77759552001953","32.77759552001953","","","","34.92835235595703","34.92835235595703","34.92835235595703","","",""
"4430","","","","33.6055793762207","33.6055793762207","33.6055793762207","","","","23.081295013427734","23.081295013427734","23.081295013427734","","","","19.553926467895508","19.553926467895508","19.553926467895508"
"4433","24.152851104736328","24.152851104736328","24.152851104736328","","","","32.37574768066406","32.37574768066406","32.37574768066406","","","","36.265380859375","36.265380859375","36.265380859375","","",""
"4435","","","","34.1549072265625","34.1549072265625","34.1549072265625","","","","23.039228439331055","23.039228439331055","23.039228439331055","","","","19.856069564819336","19.856069564819336","19.856069564819336"
"4438","23.89558982849121","23.89558982849121","23.89558982849121","","","","34.16856384277344","34.16856384277344","34.16856384277344","","","","36.884761810302734","36.884761810302734","36.884761810302734","","",""
"4440","","","","34.13185119628906","34.13185119628906","34.13185119628906","","","","23.03314781188965","23.03314781188965","23.03314781188965","","","","19.6149959564209","19.6149959564209","19.6149959564209"
"4443","24.242469787597656","24.242469787597656","24.242469787597656","","","","34.049903869628906","34.049903869628906","34.049903869628906","","","","37.4809684753418","37.4809684753418","37.4809684753418","","",""
"4445","","","","34.058563232421875","34.058563232421875","34.058563232421875","","","","22.99268913269043","22.99268913269043","22.99268913269043","","","","19.95913314819336","19.95913314819336","19.95913314819336"
"4448","24.7003231048584","24.7003231048584","24.7003231048584","","","","33.27609634399414","33.27609634399414","33.27609634399414","","","","34.94816589355469","34.94816589355469","34.94816589355469","","",""
"4450","","","","33.763919830322266","33.763919830322266","33.763919830322266","","","","22.88155746459961","22.88155746459961","22.88155746459961","","","","19.770830154418945","19.770830154418945","19.770830154418945"
"4453","24.133350372314453","24.133350372314453","24.133350372314453","","","","33.639225006103516","33.639225006103516","33.639225006103516","","","","35.45124053955078","35.45124053955078","35.45124053955078","","",""
"4455","","","","33.60513687133789","33.60513687133789","33.60513687133789","","","","22.64225196838379","22.64225196838379","22.64225196838379","","","","19.798559188842773","19.798559188842773","19.798559188842773"
"4458","24.279537200927734","24.279537200927734","24.279537200927734","","","","32.73839569091797","32.73839569091797","32.73839569091797","","","","34.21141815185547","34.21141815185547","34.21141815185547","","",""
"4460","","","","34.13787078857422","34.13787078857422","34.13787078857422","","","","22.734277725219727","22.734277725219727","22.734277725219727","","","","19.692886352539062","19.692886352539062","19.692886352539062"
"4463","24.57742691040039","24.57742691040039","24.57742691040039","","","","32.009151458740234","32.009151458740234","32.009151458740234","","","","36.20606231689453","36.20606231689453","36.20606231689453","","",""
"4465","","","","33.79667663574219","33.79667663574219","33.79667663574219","","","","22.820165634155273","22.820165634155273","22.820165634155273","","","","19.680089950561523","19.680089950561523","19.680089950561523"
"4468","24.21813201904297","24.21813201904297","24.21813201904297","","","","33.39488983154297","33.39488983154297","33.39488983154297","","","","36.04789352416992","36.04789352416992","36.04789352416992","","",""
"4470","","","","34.17256164550781","34.17256164550781","34.17256164550781","","","","22.836002349853516","22.836002349853516","22.836002349853516","","","","19.69993782043457","19.69993782043457","19.69993782043457"
"4473","24.225997924804688","24.225997924804688","24.225997924804688","","","","33.75825500488281","33.75825500488281","33.75825500488281","","","","34.90264129638672","34.90264129638672","34.90264129638672","","",""
"4475","","","","33.35981369018555","33.35981369018555","33.35981369018555","","","","22.748605728149414","22.748605728149414","22.748605728149414","","","","19.633392333984375","19.633392333984375","19.633392333984375"
"4478","24.996660232543945","24.996660232543945","24.996660232543945","","","","32.791961669921875","32.791961669921875","32.791961669921875","","","","36.105403900146484","36.105403900146484","36.105403900146484","","",""
"4480","","","","33.79376983642578","33.79376983642578","33.79376983642578","","","","22.759042739868164","22.759042739868164","22.759042739868164","","","","19.65403175354004","19.65403175354004","19.65403175354004"
"4483","24.421472549438477","24.421472549438477","24.421472549438477","","","","31.670175552368164","31.670175552368164","31.670175552368164","","","","35.3087272644043","35.3087272644043","35.3087272644043","","",""
"4485","","","","34.220245361328125","34.220245361328125","34.220245361328125","","","","23.010883331298828","23.010883331298828","23.010883331298828","","","","19.714601516723633","19.714601516723633","19.714601516723633"
"4488","24.136037826538086","24.136037826538086","24.136037826538086","","","","31.94668197631836","31.94668197631836","31.94668197631836","","","","36.12876510620117","36.12876510620117","36.12876510620117","","",""
"4490","","","","33.78389358520508","33.78389358520508","33.78389358520508","","","","23.100990295410156","23.100990295410156","23.100990295410156","","","","19.53071403503418","19.53071403503418","19.53071403503418"
"4493","24.221248626708984","24.221248626708984","24.221248626708984","","","","33.707183837890625","33.707183837890625","33.707183837890625","","","","35.01447296142578","35.01447296142578","35.01447296142578","","",""
"4495","","","","33.8857307434082","33.8857307434082","33.8857307434082","","","","22.87679100036621","22.87679100036621","22.87679100036621","","","","19.6920166015625","19.6920166015625","19.6920166015625"
"4498","24.529592514038086","24.529592514038086","24.529592514038086","","","","32.90108108520508","32.90108108520508","32.90108108520508","","","","35.567813873291016","35.567813873291016","35.567813873291016","","",""
"4500","","","","33.754661560058594","33.754661560058594","33.754661560058594","","","","22.897064208984375","22.897064208984375","22.897064208984375","","","","19.674346923828125","19.674346923828125","19.674346923828125"
"4503","24.017366409301758","24.017366409301758","24.017366409301758","","","","33.55813980102539","33.55813980102539","33.55813980102539","","","","34.20140838623047","34.20140838623047","34.20140838623047","","",""
"4505","","","","33.804046630859375","33.804046630859375","33.804046630859375","","","","22.925155639648438","22.925155639648438","22.925155639648438","","","","19.892059326171875","19.892059326171875","19.892059326171875"
"4508","24.02047348022461","24.02047348022461","24.02047348022461","","","","33.702362060546875","33.702362060546875","33.702362060546875","","","","36.31078338623047","36.31078338623047","36.31078338623047","","",""
"4510","","","","33.78675079345703","33.78675079345703","33.78675079345703","","","","22.70516586303711","22.70516586303711","22.70516586303711","","","","19.6488037109375","19.6488037109375","19.6488037109375"
"4513","24.25182342529297","24.25182342529297","24.25182342529297","","","","32.353782653808594","32.353782653808594","32.353782653808594","","","","35.42758560180664","35.42758560180664","35.42758560180664","","",""
"4515","","","","33.927886962890625","33.927886962890625","33.927886962890625","","","","22.894014358520508","22.894014358520508","22.894014358520508","","","","19.817716598510742","19.817716598510742","19.817716598510742"
"4518","23.84431266784668","23.84431266784668","23.84431266784668","","","","31.327274322509766","31.327274322509766","31.327274322509766","","","","36.94484329223633","36.94484329223633","36.94484329223633","","",""
"4520","","","","33.05983352661133","33.05983352661133","33.05983352661133","","","","22.937576293945312","22.937576293945312","22.937576293945312","","","","19.70116424560547","19.70116424560547","19.70116424560547"
"4523","24.34969711303711","24.34969711303711","24.34969711303711","","","","33.60662078857422","33.60662078857422","33.60662078857422","","","","35.781089782714844","35.781089782714844","35.781089782714844","","",""
"4525","","","","33.890533447265625","33.890533447265625","33.890533447265625","","","","22.946773529052734","22.946773529052734","22.946773529052734","","","","19.690969467163086","19.690969467163086","19.690969467163086"
"4528","23.670555114746094","23.670555114746094","23.670555114746094","","","","34.33362579345703","34.33362579345703","34.33362579345703","","","","35.21971130371094","35.21971130371094","35.21971130371094","","",""
"4530","","","","33.97343826293945","33.97343826293945","33.97343826293945","","","","22.93354606628418","22.93354606628418","22.93354606628418","","","","19.736419677734375","19.736419677734375","19.736419677734375"
"4533","24.017045974731445","24.017045974731445","24.017045974731445","","","","33.51447296142578","33.51447296142578","33.51447296142578","","","","34.555328369140625","34.555328369140625","34.555328369140625","","",""
"4535","","","","33.87611770629883","33.87611770629883","33.87611770629883","","","","22.90479850769043","22.90479850769043","22.90479850769043","","","","19.498292922973633","19.498292922973633","19.498292922973633"
"4538","23.75769805908203","23.75769805908203","23.75769805908203","","","","33.1378288269043","33.1378288269043","33.1378288269043","","","","35.261470794677734","35.261470794677734","35.261470794677734","","",""
"4540","","","","33.3995246887207","33.3995246887207","33.3995246887207","","","","22.74423599243164","22.74423599243164","22.74423599243164","","","","19.634380340576172","19.634380340576172","19.634380340576172"
"4543","24.183000564575195","24.183000564575195","24.183000564575195","","","","32.30634307861328","32.30634307861328","32.30634307861328","","","","34.9539794921875","34.9539794921875","34.9539794921875","","",""
"4545","","","","34.34673309326172","34.34673309326172","34.34673309326172","","","","22.919445037841797","22.919445037841797","22.919445037841797","","","","19.661216735839844","19.661216735839844","19.661216735839844"
"4548","24.164377212524414","24.164377212524414","24.164377212524414","","","","32.21531295776367","32.21531295776367","32.21531295776367","","","","36.43925857543945","36.43925857543945","36.43925857543945","","",""
"4550","","","","33.7922248840332","33.7922248840332","33.7922248840332","","","","22.85136604309082","22.85136604309082","22.85136604309082","","","","19.80830955505371","19.80830955505371","19.80830955505371"
"4553","24.195802688598633","24.195802688598633","24.195802688598633","","","","33.14423751831055","33.14423751831055","33.14423751831055","","","","35.88863754272461","35.88863754272461","35.88863754272461","","",""
"4555","","","","33.45781707763672","33.45781707763672","33.45781707763672","","","","22.938615798950195","22.938615798950195","22.938615798950195","","","","19.63014030456543","19.63014030456543","19.63014030456543"
"4558","24.133949279785156","24.133949279785156","24.133949279785156","","","","33.10116195678711","33.10116195678711","33.10116195678711","","","","35.80589294433594","35.80589294433594","35.80589294433594","","",""
"4560","","","","33.923431396484375","33.923431396484375","33.923431396484375","","","","22.848888397216797","22.848888397216797","22.848888397216797","","","","19.545133590698242","19.545133590698242","19.545133590698242"
"4563","24.141204833984375","24.141204833984375","24.141204833984375","","","","33.3625373840332","33.3625373840332","33.3625373840332","","","","34.13844299316406","34.13844299316406","34.13844299316406","","",""
"4565","","","","34.11579895019531","34.11579895019531","34.11579895019531","","","","22.639789581298828","22.639789581298828","22.639789581298828","","","","19.779098510742188","19.779098510742188","19.779098510742188"
"4568","24.327373504638672","24.327373504638672","24.327373504638672","","","","32.98664855957031","32.98664855957031","32.98664855957031","","","","35.08047866821289","35.08047866821289","35.08047866821289","","",""
"4570","","","","33.550594329833984","33.550594329833984","33.550594329833984","","","","23.24940299987793","23.24940299987793","23.24940299987793","","","","19.521265029907227","19.521265029907227","19.521265029907227"
"4573","24.003591537475586","24.003591537475586","24.003591537475586","","","","34.187095642089844","34.187095642089844","34.187095642089844","","","","35.6390266418457","35.6390266418457","35.6390266418457","","",""
"4575","","","","33.91241455078125","33.91241455078125","33.91241455078125","","","","22.875017166137695","22.875017166137695","22.875017166137695","","","","19.52010726928711","19.52010726928711","19.52010726928711"
"4578","24.45475196838379","24.45475196838379","24.45475196838379","","","","32.625282287597656","32.625282287597656","32.625282287597656","","","","36.20481872558594","36.20481872558594","36.20481872558594","","",""
"4580","","","","33.860450744628906","33.860450744628906","33.860450744628906","","","","22.776386260986328","22.776386260986328","22.776386260986328","","","","19.816608428955078","19.816608428955078","19.816608428955078"
"4583","24.389772415161133","24.389772415161133","24.389772415161133","","","","34.29877853393555","34.29877853393555","34.29877853393555","","","","35.094947814941406","35.094947814941406","35.094947814941406","","",""
"4585","","","","34.40353012084961","34.40353012084961","34.40353012084961","","","","22.64143180847168","22.64143180847168","22.64143180847168","","","","19.69561767578125","19.69561767578125","19.69561767578125"
"4588","24.280620574951172","24.280620574951172","24.280620574951172","","","","34.19004821777344","34.19004821777344","34.19004821777344","","","","35.17013931274414","35.17013931274414","35.17013931274414","","",""
"4590","","","","33.82844924926758","33.82844924926758","33.82844924926758","","","","23.139863967895508","23.139863967895508","23.139863967895508","","","","19.687705993652344","19.687705993652344","19.687705993652344"
