"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - val_mean_absolute_percentage_error","random_None - val_mean_absolute_percentage_error__MIN","random_None - val_mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - val_mean_absolute_percentage_error","random_seg - val_mean_absolute_percentage_error__MIN","random_seg - val_mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - val_mean_absolute_percentage_error","random_no2 - val_mean_absolute_percentage_error__MIN","random_no2 - val_mean_absolute_percentage_error__MAX"
"3728","24.156015396118164","24.156015396118164","24.156015396118164","","","","33.105613708496094","33.105613708496094","33.105613708496094","","","","35.17985153198242","35.17985153198242","35.17985153198242","","",""
"3730","","","","34.82482147216797","34.82482147216797","34.82482147216797","","","","31.47765350341797","31.47765350341797","31.47765350341797","","","","26.043092727661133","26.043092727661133","26.043092727661133"
"3733","24.239913940429688","24.239913940429688","24.239913940429688","","","","32.99039840698242","32.99039840698242","32.99039840698242","","","","35.59844970703125","35.59844970703125","35.59844970703125","","",""
"3735","","","","34.75529861450195","34.75529861450195","34.75529861450195","","","","31.25048065185547","31.25048065185547","31.25048065185547","","","","26.695192337036133","26.695192337036133","26.695192337036133"
"3738","23.97112274169922","23.97112274169922","23.97112274169922","","","","33.52491760253906","33.52491760253906","33.52491760253906","","","","36.33115768432617","36.33115768432617","36.33115768432617","","",""
"3740","","","","34.860755920410156","34.860755920410156","34.860755920410156","","","","30.903717041015625","30.903717041015625","30.903717041015625","","","","26.257963180541992","26.257963180541992","26.257963180541992"
"3743","24.380136489868164","24.380136489868164","24.380136489868164","","","","34.07802200317383","34.07802200317383","34.07802200317383","","","","35.60820770263672","35.60820770263672","35.60820770263672","","",""
"3745","","","","34.7512321472168","34.7512321472168","34.7512321472168","","","","31.547101974487305","31.547101974487305","31.547101974487305","","","","26.241334915161133","26.241334915161133","26.241334915161133"
"3748","24.374492645263672","24.374492645263672","24.374492645263672","","","","32.81815719604492","32.81815719604492","32.81815719604492","","","","35.02716827392578","35.02716827392578","35.02716827392578","","",""
"3750","","","","34.02906036376953","34.02906036376953","34.02906036376953","","","","30.994367599487305","30.994367599487305","30.994367599487305","","","","26.379112243652344","26.379112243652344","26.379112243652344"
"3753","24.2840518951416","24.2840518951416","24.2840518951416","","","","33.66547775268555","33.66547775268555","33.66547775268555","","","","35.92561340332031","35.92561340332031","35.92561340332031","","",""
"3755","","","","35.24601745605469","35.24601745605469","35.24601745605469","","","","31.379432678222656","31.379432678222656","31.379432678222656","","","","26.31165313720703","26.31165313720703","26.31165313720703"
"3758","24.05120086669922","24.05120086669922","24.05120086669922","","","","31.07274055480957","31.07274055480957","31.07274055480957","","","","36.97626495361328","36.97626495361328","36.97626495361328","","",""
"3760","","","","34.94758987426758","34.94758987426758","34.94758987426758","","","","30.863229751586914","30.863229751586914","30.863229751586914","","","","26.216903686523438","26.216903686523438","26.216903686523438"
"3763","24.21018409729004","24.21018409729004","24.21018409729004","","","","33.55233383178711","33.55233383178711","33.55233383178711","","","","35.08417510986328","35.08417510986328","35.08417510986328","","",""
"3765","","","","35.119834899902344","35.119834899902344","35.119834899902344","","","","31.25307273864746","31.25307273864746","31.25307273864746","","","","26.38330841064453","26.38330841064453","26.38330841064453"
"3768","23.774429321289062","23.774429321289062","23.774429321289062","","","","33.06144714355469","33.06144714355469","33.06144714355469","","","","36.24929428100586","36.24929428100586","36.24929428100586","","",""
"3770","","","","35.51901626586914","35.51901626586914","35.51901626586914","","","","31.49896240234375","31.49896240234375","31.49896240234375","","","","26.443336486816406","26.443336486816406","26.443336486816406"
"3773","24.098926544189453","24.098926544189453","24.098926544189453","","","","33.11466598510742","33.11466598510742","33.11466598510742","","","","36.09593200683594","36.09593200683594","36.09593200683594","","",""
"3775","","","","34.26866149902344","34.26866149902344","34.26866149902344","","","","31.15838623046875","31.15838623046875","31.15838623046875","","","","25.69740867614746","25.69740867614746","25.69740867614746"
"3778","23.91081428527832","23.91081428527832","23.91081428527832","","","","32.994625091552734","32.994625091552734","32.994625091552734","","","","34.75184631347656","34.75184631347656","34.75184631347656","","",""
"3780","","","","34.71455764770508","34.71455764770508","34.71455764770508","","","","31.30321502685547","31.30321502685547","31.30321502685547","","","","26.347984313964844","26.347984313964844","26.347984313964844"
"3783","24.31725311279297","24.31725311279297","24.31725311279297","","","","33.12754821777344","33.12754821777344","33.12754821777344","","","","35.800994873046875","35.800994873046875","35.800994873046875","","",""
"3785","","","","35.04280090332031","35.04280090332031","35.04280090332031","","","","30.992835998535156","30.992835998535156","30.992835998535156","","","","26.12135887145996","26.12135887145996","26.12135887145996"
"3788","24.179229736328125","24.179229736328125","24.179229736328125","","","","33.245018005371094","33.245018005371094","33.245018005371094","","","","34.3714714050293","34.3714714050293","34.3714714050293","","",""
"3790","","","","34.746280670166016","34.746280670166016","34.746280670166016","","","","31.32342529296875","31.32342529296875","31.32342529296875","","","","25.649402618408203","25.649402618408203","25.649402618408203"
"3793","24.822738647460938","24.822738647460938","24.822738647460938","","","","32.749629974365234","32.749629974365234","32.749629974365234","","","","34.1111946105957","34.1111946105957","34.1111946105957","","",""
"3795","","","","34.78502655029297","34.78502655029297","34.78502655029297","","","","31.826847076416016","31.826847076416016","31.826847076416016","","","","25.98529052734375","25.98529052734375","25.98529052734375"
"3798","24.357646942138672","24.357646942138672","24.357646942138672","","","","33.15892791748047","33.15892791748047","33.15892791748047","","","","34.205257415771484","34.205257415771484","34.205257415771484","","",""
"3800","","","","33.63677978515625","33.63677978515625","33.63677978515625","","","","31.776451110839844","31.776451110839844","31.776451110839844","","","","25.62932014465332","25.62932014465332","25.62932014465332"
"3803","24.687559127807617","24.687559127807617","24.687559127807617","","","","32.205989837646484","32.205989837646484","32.205989837646484","","","","35.3796501159668","35.3796501159668","35.3796501159668","","",""
"3805","","","","34.015987396240234","34.015987396240234","34.015987396240234","","","","30.825592041015625","30.825592041015625","30.825592041015625","","","","27.399925231933594","27.399925231933594","27.399925231933594"
"3808","24.3000431060791","24.3000431060791","24.3000431060791","","","","34.25147247314453","34.25147247314453","34.25147247314453","","","","35.704612731933594","35.704612731933594","35.704612731933594","","",""
"3810","","","","33.910274505615234","33.910274505615234","33.910274505615234","","","","31.03671646118164","31.03671646118164","31.03671646118164","","","","25.880949020385742","25.880949020385742","25.880949020385742"
"3813","24.5228328704834","24.5228328704834","24.5228328704834","","","","32.123714447021484","32.123714447021484","32.123714447021484","","","","34.63043212890625","34.63043212890625","34.63043212890625","","",""
"3815","","","","34.9870491027832","34.9870491027832","34.9870491027832","","","","30.919315338134766","30.919315338134766","30.919315338134766","","","","26.475887298583984","26.475887298583984","26.475887298583984"
"3818","24.49306297302246","24.49306297302246","24.49306297302246","","","","32.590171813964844","32.590171813964844","32.590171813964844","","","","35.30595016479492","35.30595016479492","35.30595016479492","","",""
"3820","","","","35.950439453125","35.950439453125","35.950439453125","","","","30.936649322509766","30.936649322509766","30.936649322509766","","","","25.9337100982666","25.9337100982666","25.9337100982666"
"3823","23.946386337280273","23.946386337280273","23.946386337280273","","","","33.352561950683594","33.352561950683594","33.352561950683594","","","","34.9639778137207","34.9639778137207","34.9639778137207","","",""
"3825","","","","35.24048614501953","35.24048614501953","35.24048614501953","","","","31.50617790222168","31.50617790222168","31.50617790222168","","","","26.33831787109375","26.33831787109375","26.33831787109375"
"3828","23.947282791137695","23.947282791137695","23.947282791137695","","","","32.93794631958008","32.93794631958008","32.93794631958008","","","","35.09746551513672","35.09746551513672","35.09746551513672","","",""
"3830","","","","35.071781158447266","35.071781158447266","35.071781158447266","","","","31.42156982421875","31.42156982421875","31.42156982421875","","","","27.289039611816406","27.289039611816406","27.289039611816406"
"3833","24.489707946777344","24.489707946777344","24.489707946777344","","","","32.90753173828125","32.90753173828125","32.90753173828125","","","","36.895816802978516","36.895816802978516","36.895816802978516","","",""
"3835","","","","34.34243392944336","34.34243392944336","34.34243392944336","","","","31.36855697631836","31.36855697631836","31.36855697631836","","","","26.534423828125","26.534423828125","26.534423828125"
"3838","24.625703811645508","24.625703811645508","24.625703811645508","","","","33.53166198730469","33.53166198730469","33.53166198730469","","","","36.64540100097656","36.64540100097656","36.64540100097656","","",""
"3840","","","","34.86553955078125","34.86553955078125","34.86553955078125","","","","31.037797927856445","31.037797927856445","31.037797927856445","","","","26.250408172607422","26.250408172607422","26.250408172607422"
"3843","24.526302337646484","24.526302337646484","24.526302337646484","","","","33.03174591064453","33.03174591064453","33.03174591064453","","","","36.05735397338867","36.05735397338867","36.05735397338867","","",""
"3845","","","","34.36614227294922","34.36614227294922","34.36614227294922","","","","31.45616912841797","31.45616912841797","31.45616912841797","","","","25.917179107666016","25.917179107666016","25.917179107666016"
"3848","24.258071899414062","24.258071899414062","24.258071899414062","","","","32.53752899169922","32.53752899169922","32.53752899169922","","","","37.14032745361328","37.14032745361328","37.14032745361328","","",""
"3850","","","","36.157047271728516","36.157047271728516","36.157047271728516","","","","31.57312774658203","31.57312774658203","31.57312774658203","","","","26.128257751464844","26.128257751464844","26.128257751464844"
"3853","24.208702087402344","24.208702087402344","24.208702087402344","","","","32.90645217895508","32.90645217895508","32.90645217895508","","","","35.91246032714844","35.91246032714844","35.91246032714844","","",""
"3855","","","","35.7016716003418","35.7016716003418","35.7016716003418","","","","31.249765396118164","31.249765396118164","31.249765396118164","","","","25.20812225341797","25.20812225341797","25.20812225341797"
"3858","24.553321838378906","24.553321838378906","24.553321838378906","","","","32.886375427246094","32.886375427246094","32.886375427246094","","","","34.14674377441406","34.14674377441406","34.14674377441406","","",""
"3860","","","","35.26467514038086","35.26467514038086","35.26467514038086","","","","31.731815338134766","31.731815338134766","31.731815338134766","","","","26.78696632385254","26.78696632385254","26.78696632385254"
"3863","24.543651580810547","24.543651580810547","24.543651580810547","","","","31.941898345947266","31.941898345947266","31.941898345947266","","","","36.853759765625","36.853759765625","36.853759765625","","",""
"3865","","","","34.685997009277344","34.685997009277344","34.685997009277344","","","","31.20083236694336","31.20083236694336","31.20083236694336","","","","26.529003143310547","26.529003143310547","26.529003143310547"
"3868","24.20492172241211","24.20492172241211","24.20492172241211","","","","33.94540786743164","33.94540786743164","33.94540786743164","","","","36.81502151489258","36.81502151489258","36.81502151489258","","",""
"3870","","","","34.45515441894531","34.45515441894531","34.45515441894531","","","","30.745100021362305","30.745100021362305","30.745100021362305","","","","26.588327407836914","26.588327407836914","26.588327407836914"
"3873","24.2156982421875","24.2156982421875","24.2156982421875","","","","33.51560974121094","33.51560974121094","33.51560974121094","","","","36.592201232910156","36.592201232910156","36.592201232910156","","",""
"3875","","","","35.19118118286133","35.19118118286133","35.19118118286133","","","","30.65896224975586","30.65896224975586","30.65896224975586","","","","25.178184509277344","25.178184509277344","25.178184509277344"
"3878","23.935331344604492","23.935331344604492","23.935331344604492","","","","34.18745422363281","34.18745422363281","34.18745422363281","","","","34.85723876953125","34.85723876953125","34.85723876953125","","",""
"3880","","","","35.36712646484375","35.36712646484375","35.36712646484375","","","","31.756935119628906","31.756935119628906","31.756935119628906","","","","27.038803100585938","27.038803100585938","27.038803100585938"
"3883","23.894630432128906","23.894630432128906","23.894630432128906","","","","32.82184982299805","32.82184982299805","32.82184982299805","","","","37.417144775390625","37.417144775390625","37.417144775390625","","",""
"3885","","","","35.317893981933594","35.317893981933594","35.317893981933594","","","","31.295236587524414","31.295236587524414","31.295236587524414","","","","25.949047088623047","25.949047088623047","25.949047088623047"
"3888","23.52752685546875","23.52752685546875","23.52752685546875","","","","32.56169128417969","32.56169128417969","32.56169128417969","","","","36.583003997802734","36.583003997802734","36.583003997802734","","",""
"3890","","","","35.27049255371094","35.27049255371094","35.27049255371094","","","","31.66731071472168","31.66731071472168","31.66731071472168","","","","26.569583892822266","26.569583892822266","26.569583892822266"
"3893","23.88159942626953","23.88159942626953","23.88159942626953","","","","33.273162841796875","33.273162841796875","33.273162841796875","","","","35.857601165771484","35.857601165771484","35.857601165771484","","",""
"3895","","","","34.45408248901367","34.45408248901367","34.45408248901367","","","","31.54595947265625","31.54595947265625","31.54595947265625","","","","25.614709854125977","25.614709854125977","25.614709854125977"
"3898","24.09300422668457","24.09300422668457","24.09300422668457","","","","32.389068603515625","32.389068603515625","32.389068603515625","","","","35.94844436645508","35.94844436645508","35.94844436645508","","",""
"3900","","","","34.632877349853516","34.632877349853516","34.632877349853516","","","","31.32761573791504","31.32761573791504","31.32761573791504","","","","27.189529418945312","27.189529418945312","27.189529418945312"
"3903","24.249143600463867","24.249143600463867","24.249143600463867","","","","33.29576110839844","33.29576110839844","33.29576110839844","","","","37.44865798950195","37.44865798950195","37.44865798950195","","",""
"3905","","","","34.722469329833984","34.722469329833984","34.722469329833984","","","","30.46832275390625","30.46832275390625","30.46832275390625","","","","26.02593231201172","26.02593231201172","26.02593231201172"
"3908","24.40001678466797","24.40001678466797","24.40001678466797","","","","33.837181091308594","33.837181091308594","33.837181091308594","","","","34.41624450683594","34.41624450683594","34.41624450683594","","",""
"3910","","","","34.035526275634766","34.035526275634766","34.035526275634766","","","","30.81064796447754","30.81064796447754","30.81064796447754","","","","25.642229080200195","25.642229080200195","25.642229080200195"
"3913","24.204200744628906","24.204200744628906","24.204200744628906","","","","32.635738372802734","32.635738372802734","32.635738372802734","","","","34.86414337158203","34.86414337158203","34.86414337158203","","",""
"3915","","","","35.08989715576172","35.08989715576172","35.08989715576172","","","","30.89162254333496","30.89162254333496","30.89162254333496","","","","26.141834259033203","26.141834259033203","26.141834259033203"
"3918","24.37687110900879","24.37687110900879","24.37687110900879","","","","33.24919891357422","33.24919891357422","33.24919891357422","","","","36.75862121582031","36.75862121582031","36.75862121582031","","",""
"3920","","","","34.121700286865234","34.121700286865234","34.121700286865234","","","","31.341407775878906","31.341407775878906","31.341407775878906","","","","26.634126663208008","26.634126663208008","26.634126663208008"
"3923","24.5177059173584","24.5177059173584","24.5177059173584","","","","32.68966293334961","32.68966293334961","32.68966293334961","","","","38.14775466918945","38.14775466918945","38.14775466918945","","",""
"3925","","","","35.26870346069336","35.26870346069336","35.26870346069336","","","","31.07848358154297","31.07848358154297","31.07848358154297","","","","26.42325782775879","26.42325782775879","26.42325782775879"
"3928","24.20305824279785","24.20305824279785","24.20305824279785","","","","33.46633529663086","33.46633529663086","33.46633529663086","","","","36.74863815307617","36.74863815307617","36.74863815307617","","",""
"3930","","","","35.21723937988281","35.21723937988281","35.21723937988281","","","","31.661245346069336","31.661245346069336","31.661245346069336","","","","25.95863914489746","25.95863914489746","25.95863914489746"
"3933","24.236526489257812","24.236526489257812","24.236526489257812","","","","33.33946228027344","33.33946228027344","33.33946228027344","","","","35.9096565246582","35.9096565246582","35.9096565246582","","",""
"3935","","","","34.9589958190918","34.9589958190918","34.9589958190918","","","","31.080339431762695","31.080339431762695","31.080339431762695","","","","25.531085968017578","25.531085968017578","25.531085968017578"
"3938","24.12751007080078","24.12751007080078","24.12751007080078","","","","32.5202522277832","32.5202522277832","32.5202522277832","","","","35.67820739746094","35.67820739746094","35.67820739746094","","",""
"3940","","","","33.94346618652344","33.94346618652344","33.94346618652344","","","","30.8214111328125","30.8214111328125","30.8214111328125","","","","25.730566024780273","25.730566024780273","25.730566024780273"
"3943","24.419219970703125","24.419219970703125","24.419219970703125","","","","33.50596618652344","33.50596618652344","33.50596618652344","","","","35.35060119628906","35.35060119628906","35.35060119628906","","",""
"3945","","","","34.96269226074219","34.96269226074219","34.96269226074219","","","","31.3333740234375","31.3333740234375","31.3333740234375","","","","26.157392501831055","26.157392501831055","26.157392501831055"
"3948","24.162132263183594","24.162132263183594","24.162132263183594","","","","32.55708694458008","32.55708694458008","32.55708694458008","","","","34.997859954833984","34.997859954833984","34.997859954833984","","",""
"3950","","","","34.14911651611328","34.14911651611328","34.14911651611328","","","","31.18650245666504","31.18650245666504","31.18650245666504","","","","26.50213623046875","26.50213623046875","26.50213623046875"
"3953","23.693256378173828","23.693256378173828","23.693256378173828","","","","33.10026931762695","33.10026931762695","33.10026931762695","","","","35.915767669677734","35.915767669677734","35.915767669677734","","",""
"3955","","","","34.81551742553711","34.81551742553711","34.81551742553711","","","","31.02829360961914","31.02829360961914","31.02829360961914","","","","25.909809112548828","25.909809112548828","25.909809112548828"
"3958","24.31135368347168","24.31135368347168","24.31135368347168","","","","31.82086944580078","31.82086944580078","31.82086944580078","","","","35.93059158325195","35.93059158325195","35.93059158325195","","",""
"3960","","","","34.48905563354492","34.48905563354492","34.48905563354492","","","","31.475454330444336","31.475454330444336","31.475454330444336","","","","25.422298431396484","25.422298431396484","25.422298431396484"
"3963","24.455341339111328","24.455341339111328","24.455341339111328","","","","33.494232177734375","33.494232177734375","33.494232177734375","","","","35.780357360839844","35.780357360839844","35.780357360839844","","",""
"3965","","","","34.78639221191406","34.78639221191406","34.78639221191406","","","","30.98500633239746","30.98500633239746","30.98500633239746","","","","26.689781188964844","26.689781188964844","26.689781188964844"
"3968","24.04407501220703","24.04407501220703","24.04407501220703","","","","34.05577850341797","34.05577850341797","34.05577850341797","","","","37.31637191772461","37.31637191772461","37.31637191772461","","",""
"3970","","","","34.17277908325195","34.17277908325195","34.17277908325195","","","","30.66055679321289","30.66055679321289","30.66055679321289","","","","26.41060447692871","26.41060447692871","26.41060447692871"
"3973","24.106346130371094","24.106346130371094","24.106346130371094","","","","33.716514587402344","33.716514587402344","33.716514587402344","","","","35.7953987121582","35.7953987121582","35.7953987121582","","",""
"3975","","","","34.460243225097656","34.460243225097656","34.460243225097656","","","","31.029611587524414","31.029611587524414","31.029611587524414","","","","25.460405349731445","25.460405349731445","25.460405349731445"
"3978","24.092796325683594","24.092796325683594","24.092796325683594","","","","33.357547760009766","33.357547760009766","33.357547760009766","","","","36.51279067993164","36.51279067993164","36.51279067993164","","",""
"3980","","","","34.241615295410156","34.241615295410156","34.241615295410156","","","","30.85892677307129","30.85892677307129","30.85892677307129","","","","26.110916137695312","26.110916137695312","26.110916137695312"
"3983","24.19097900390625","24.19097900390625","24.19097900390625","","","","34.44062042236328","34.44062042236328","34.44062042236328","","","","35.53517150878906","35.53517150878906","35.53517150878906","","",""
"3985","","","","34.38346862792969","34.38346862792969","34.38346862792969","","","","31.60362434387207","31.60362434387207","31.60362434387207","","","","25.48477554321289","25.48477554321289","25.48477554321289"
"3988","24.19573211669922","24.19573211669922","24.19573211669922","","","","32.77177429199219","32.77177429199219","32.77177429199219","","","","34.87210464477539","34.87210464477539","34.87210464477539","","",""
"3990","","","","34.855316162109375","34.855316162109375","34.855316162109375","","","","30.93260383605957","30.93260383605957","30.93260383605957","","","","26.616859436035156","26.616859436035156","26.616859436035156"
"3993","24.402250289916992","24.402250289916992","24.402250289916992","","","","33.04594421386719","33.04594421386719","33.04594421386719","","","","37.60260772705078","37.60260772705078","37.60260772705078","","",""
"3995","","","","34.38623046875","34.38623046875","34.38623046875","","","","31.191261291503906","31.191261291503906","31.191261291503906","","","","25.96753692626953","25.96753692626953","25.96753692626953"
"3998","24.54840087890625","24.54840087890625","24.54840087890625","","","","33.04769515991211","33.04769515991211","33.04769515991211","","","","35.86920166015625","35.86920166015625","35.86920166015625","","",""
"4000","","","","35.66185760498047","35.66185760498047","35.66185760498047","","","","31.516929626464844","31.516929626464844","31.516929626464844","","","","25.764320373535156","25.764320373535156","25.764320373535156"
"4003","24.121042251586914","24.121042251586914","24.121042251586914","","","","32.56294250488281","32.56294250488281","32.56294250488281","","","","35.53262710571289","35.53262710571289","35.53262710571289","","",""
"4005","","","","35.82509231567383","35.82509231567383","35.82509231567383","","","","31.821598052978516","31.821598052978516","31.821598052978516","","","","25.613189697265625","25.613189697265625","25.613189697265625"
"4008","24.524066925048828","24.524066925048828","24.524066925048828","","","","32.04319763183594","32.04319763183594","32.04319763183594","","","","36.07723617553711","36.07723617553711","36.07723617553711","","",""
"4010","","","","34.28215026855469","34.28215026855469","34.28215026855469","","","","30.908246994018555","30.908246994018555","30.908246994018555","","","","26.31146812438965","26.31146812438965","26.31146812438965"
"4013","24.265480041503906","24.265480041503906","24.265480041503906","","","","33.94671630859375","33.94671630859375","33.94671630859375","","","","36.506614685058594","36.506614685058594","36.506614685058594","","",""
"4015","","","","34.99110412597656","34.99110412597656","34.99110412597656","","","","30.60555648803711","30.60555648803711","30.60555648803711","","","","25.98041534423828","25.98041534423828","25.98041534423828"
"4018","24.26968002319336","24.26968002319336","24.26968002319336","","","","32.96493911743164","32.96493911743164","32.96493911743164","","","","35.473411560058594","35.473411560058594","35.473411560058594","","",""
"4020","","","","34.708160400390625","34.708160400390625","34.708160400390625","","","","31.029090881347656","31.029090881347656","31.029090881347656","","","","25.820899963378906","25.820899963378906","25.820899963378906"
"4023","24.157133102416992","24.157133102416992","24.157133102416992","","","","33.11412048339844","33.11412048339844","33.11412048339844","","","","35.3296012878418","35.3296012878418","35.3296012878418","","",""
"4025","","","","34.43576431274414","34.43576431274414","34.43576431274414","","","","31.255300521850586","31.255300521850586","31.255300521850586","","","","26.295740127563477","26.295740127563477","26.295740127563477"
"4028","24.433012008666992","24.433012008666992","24.433012008666992","","","","33.9597053527832","33.9597053527832","33.9597053527832","","","","35.237152099609375","35.237152099609375","35.237152099609375","","",""
"4030","","","","34.32194519042969","34.32194519042969","34.32194519042969","","","","31.10721778869629","31.10721778869629","31.10721778869629","","","","26.169757843017578","26.169757843017578","26.169757843017578"
"4033","24.432029724121094","24.432029724121094","24.432029724121094","","","","34.05387878417969","34.05387878417969","34.05387878417969","","","","35.54792022705078","35.54792022705078","35.54792022705078","","",""
"4035","","","","34.249778747558594","34.249778747558594","34.249778747558594","","","","31.566951751708984","31.566951751708984","31.566951751708984","","","","26.214157104492188","26.214157104492188","26.214157104492188"
"4038","24.040855407714844","24.040855407714844","24.040855407714844","","","","34.23016357421875","34.23016357421875","34.23016357421875","","","","34.78449630737305","34.78449630737305","34.78449630737305","","",""
"4040","","","","35.1278190612793","35.1278190612793","35.1278190612793","","","","31.754106521606445","31.754106521606445","31.754106521606445","","","","26.080862045288086","26.080862045288086","26.080862045288086"
"4043","24.343629837036133","24.343629837036133","24.343629837036133","","","","32.920623779296875","32.920623779296875","32.920623779296875","","","","36.01393508911133","36.01393508911133","36.01393508911133","","",""
"4045","","","","34.96866226196289","34.96866226196289","34.96866226196289","","","","30.9356689453125","30.9356689453125","30.9356689453125","","","","25.659021377563477","25.659021377563477","25.659021377563477"
"4048","23.799951553344727","23.799951553344727","23.799951553344727","","","","33.155418395996094","33.155418395996094","33.155418395996094","","","","35.100311279296875","35.100311279296875","35.100311279296875","","",""
"4050","","","","35.20389175415039","35.20389175415039","35.20389175415039","","","","31.314252853393555","31.314252853393555","31.314252853393555","","","","25.93655776977539","25.93655776977539","25.93655776977539"
"4053","24.000844955444336","24.000844955444336","24.000844955444336","","","","33.29542541503906","33.29542541503906","33.29542541503906","","","","35.524131774902344","35.524131774902344","35.524131774902344","","",""
"4055","","","","34.343807220458984","34.343807220458984","34.343807220458984","","","","30.26500701904297","30.26500701904297","30.26500701904297","","","","25.825483322143555","25.825483322143555","25.825483322143555"
"4058","24.04473114013672","24.04473114013672","24.04473114013672","","","","33.99925231933594","33.99925231933594","33.99925231933594","","","","35.44087219238281","35.44087219238281","35.44087219238281","","",""
"4060","","","","34.93830108642578","34.93830108642578","34.93830108642578","","","","31.05543327331543","31.05543327331543","31.05543327331543","","","","26.205907821655273","26.205907821655273","26.205907821655273"
"4063","23.964218139648438","23.964218139648438","23.964218139648438","","","","33.486934661865234","33.486934661865234","33.486934661865234","","","","35.213069915771484","35.213069915771484","35.213069915771484","","",""
"4065","","","","34.67396926879883","34.67396926879883","34.67396926879883","","","","31.05892562866211","31.05892562866211","31.05892562866211","","","","27.0417537689209","27.0417537689209","27.0417537689209"
"4068","24.33568000793457","24.33568000793457","24.33568000793457","","","","33.093727111816406","33.093727111816406","33.093727111816406","","","","37.762210845947266","37.762210845947266","37.762210845947266","","",""
"4070","","","","34.224632263183594","34.224632263183594","34.224632263183594","","","","31.094913482666016","31.094913482666016","31.094913482666016","","","","25.61370086669922","25.61370086669922","25.61370086669922"
"4073","24.05375862121582","24.05375862121582","24.05375862121582","","","","33.38484191894531","33.38484191894531","33.38484191894531","","","","35.827274322509766","35.827274322509766","35.827274322509766","","",""
"4075","","","","34.30253219604492","34.30253219604492","34.30253219604492","","","","31.24014663696289","31.24014663696289","31.24014663696289","","","","25.940715789794922","25.940715789794922","25.940715789794922"
"4078","23.8365478515625","23.8365478515625","23.8365478515625","","","","34.34911346435547","34.34911346435547","34.34911346435547","","","","36.08976745605469","36.08976745605469","36.08976745605469","","",""
"4080","","","","34.813316345214844","34.813316345214844","34.813316345214844","","","","30.86977767944336","30.86977767944336","30.86977767944336","","","","26.35580825805664","26.35580825805664","26.35580825805664"
"4083","23.94028091430664","23.94028091430664","23.94028091430664","","","","33.172855377197266","33.172855377197266","33.172855377197266","","","","35.33942794799805","35.33942794799805","35.33942794799805","","",""
"4085","","","","34.3868408203125","34.3868408203125","34.3868408203125","","","","31.3138427734375","31.3138427734375","31.3138427734375","","","","26.04852867126465","26.04852867126465","26.04852867126465"
"4088","24.376853942871094","24.376853942871094","24.376853942871094","","","","33.21958923339844","33.21958923339844","33.21958923339844","","","","34.80585479736328","34.80585479736328","34.80585479736328","","",""
"4090","","","","34.951168060302734","34.951168060302734","34.951168060302734","","","","31.222049713134766","31.222049713134766","31.222049713134766","","","","25.904151916503906","25.904151916503906","25.904151916503906"
"4093","24.018613815307617","24.018613815307617","24.018613815307617","","","","32.75612258911133","32.75612258911133","32.75612258911133","","","","35.84176254272461","35.84176254272461","35.84176254272461","","",""
"4095","","","","35.1701774597168","35.1701774597168","35.1701774597168","","","","31.096466064453125","31.096466064453125","31.096466064453125","","","","25.769277572631836","25.769277572631836","25.769277572631836"
"4098","24.173107147216797","24.173107147216797","24.173107147216797","","","","32.71269989013672","32.71269989013672","32.71269989013672","","","","34.21971893310547","34.21971893310547","34.21971893310547","","",""
"4100","","","","34.51533508300781","34.51533508300781","34.51533508300781","","","","31.47354507446289","31.47354507446289","31.47354507446289","","","","26.346778869628906","26.346778869628906","26.346778869628906"
"4103","24.53546905517578","24.53546905517578","24.53546905517578","","","","33.35960006713867","33.35960006713867","33.35960006713867","","","","36.52439880371094","36.52439880371094","36.52439880371094","","",""
"4105","","","","34.58040237426758","34.58040237426758","34.58040237426758","","","","31.02889633178711","31.02889633178711","31.02889633178711","","","","25.894201278686523","25.894201278686523","25.894201278686523"
"4108","24.02687644958496","24.02687644958496","24.02687644958496","","","","33.34889221191406","33.34889221191406","33.34889221191406","","","","35.18820571899414","35.18820571899414","35.18820571899414","","",""
"4110","","","","33.70548629760742","33.70548629760742","33.70548629760742","","","","30.96621322631836","30.96621322631836","30.96621322631836","","","","26.164562225341797","26.164562225341797","26.164562225341797"
"4113","24.527971267700195","24.527971267700195","24.527971267700195","","","","32.85081100463867","32.85081100463867","32.85081100463867","","","","36.54349899291992","36.54349899291992","36.54349899291992","","",""
"4115","","","","35.91366195678711","35.91366195678711","35.91366195678711","","","","31.072065353393555","31.072065353393555","31.072065353393555","","","","26.04192352294922","26.04192352294922","26.04192352294922"
"4118","23.986494064331055","23.986494064331055","23.986494064331055","","","","33.866302490234375","33.866302490234375","33.866302490234375","","","","35.634674072265625","35.634674072265625","35.634674072265625","","",""
"4120","","","","34.5728645324707","34.5728645324707","34.5728645324707","","","","31.582847595214844","31.582847595214844","31.582847595214844","","","","25.717092514038086","25.717092514038086","25.717092514038086"
